"","id","name","terminalName","lastCommWithServer","lat","long","installed","locked","installDate","removalDate","temporary","public","nbBikes","nbEmptyDocks","latestUpdateTime","date","total","percentBikes","percentDocks"
"1","1","20th & Bell St","31000","1403987935297","38.8561","-77.0512","true","false","1316059200000","","false","true",20,28,"1403984544904",2014-06-28 15:42:24,48,0.416666666666667,0.583333333333333
"2","2","18th & Eads St.","31001","1403988098585","38.85725","-77.05332","true","false","1284989400000","","false","true",23,21,"1403983313621",2014-06-28 15:21:53,44,0.522727272727273,0.477272727272727
"3","3","20th & Crystal Dr","31002","1403988120914","38.8564","-77.0492","true","false","1284464580000","","false","true",8,1,"1403988129212",2014-06-28 16:42:09,9,0.888888888888889,0.111111111111111
"4","4","15th & Crystal Dr","31003","1403988138300","38.86017","-77.049593","true","false","1284464880000","","false","true",3,2,"1403984155428",2014-06-28 15:35:55,5,0.6,0.4
"5","5","Aurora Hills Community Ctr/18th & Hayes St","31004","1403987954511","38.857866","-77.05949","true","false","1284464880000","","false","true",18,30,"1403987470421",2014-06-28 16:31:10,48,0.375,0.625
"6","6","12th & Hayes St /  Pentagon City Metro","31005","1403988170782","38.862303","-77.059936","true","false","1284464940000","","false","true",21,6,"1403987576957",2014-06-28 16:32:56,27,0.777777777777778,0.222222222222222
"7","7","S Joyce & Army Navy Dr","31006","1403988041819","38.8637","-77.0633","true","false","1284464940000","","false","true",23,21,"1403985545126",2014-06-28 15:59:05,44,0.522727272727273,0.477272727272727
"8","8","Crystal City Metro / 18th & Bell St","31007","1403988099403","38.8573","-77.0511","true","false","1284465000000","","false","true",22,5,"1403986892496",2014-06-28 16:21:32,27,0.814814814814815,0.185185185185185
"9","9","12th & Army Navy Dr","31008","1403988008010","38.8629","-77.0528","true","false","1284465000000","","false","true",18,30,"1403979331678",2014-06-28 14:15:31,48,0.375,0.625
"10","10","27th & Crystal Dr","31009","1403988158866","38.848441","-77.051516","true","false","1284465060000","","false","true",23,4,"1403987917108",2014-06-28 16:38:37,27,0.851851851851852,0.148148148148148
"11","11","S Glebe & Potomac Ave","31010","1403987946306","38.8426","-77.0502","true","false","1284465120000","","false","true",22,26,"1403987458109",2014-06-28 16:30:58,48,0.458333333333333,0.541666666666667
"12","12","23rd & Crystal Dr","31011","1403988039379","38.8533","-77.0498","true","false","1284465120000","","false","true",20,5,"1403987796581",2014-06-28 16:36:36,25,0.8,0.2
"13","13","26th & S Clark St","31012","1403987982532","38.850688","-77.05152","true","false","1284465300000","","false","true",13,31,"1403973900864",2014-06-28 12:45:00,44,0.295454545454545,0.704545454545455
"14","14","19th St & Pennsylvania Ave NW","31100","1403988124747","38.9003","-77.0429","true","false","1284465360000","","false","true",23,28,"1403986159113",2014-06-28 16:09:19,51,0.450980392156863,0.549019607843137
"15","15","14th & V St NW","31101","1403988063047","38.9176","-77.0321","true","false","1284465420000","","false","true",21,14,"1403988061752",2014-06-28 16:41:01,35,0.6,0.4
"16","16","11th & Kenyon St NW","31102","1403988140977","38.929464","-77.027822","true","false","1286539080000","","false","true",1,19,"1403986598347",2014-06-28 16:16:38,20,0.05,0.95
"17","17","16th & Harvard St NW","31103","1403988106338","38.926088","-77.036536","true","false","1284465480000","","false","true",1,23,"1403984196528",2014-06-28 15:36:36,24,0.0416666666666667,0.958333333333333
"18","18","Adams Mill & Columbia Rd NW","31104","1403988147535","38.922925","-77.042581","true","false","1284465540000","","false","true",2,6,"1403988146625",2014-06-28 16:42:26,8,0.25,0.75
"19","19","14th & Harvard St NW","31105","1403988167984","38.9268","-77.0322","true","false","1284465540000","","false","true",13,10,"1403987926117",2014-06-28 16:38:46,23,0.565217391304348,0.434782608695652
"20","20","Calvert & Biltmore St NW","31106","1403988066772","38.923203","-77.047637","true","false","1284465600000","","false","true",1,17,"1403985522135",2014-06-28 15:58:42,18,0.0555555555555556,0.944444444444444
"21","21","Lamont & Mt Pleasant NW","31107","1403988174196","38.9319","-77.0388","true","false","1284465600000","","false","true",18,9,"1403988117978",2014-06-28 16:41:57,27,0.666666666666667,0.333333333333333
"22","22","4th & M St SW","31108","1403988112220","38.8767","-77.0178","true","false","1284465660000","","false","true",24,6,"1403988011627",2014-06-28 16:40:11,30,0.8,0.2
"23","23","15th & P St NW","31201","1403988033263","38.90985","-77.034438","true","false","1284465660000","","false","true",9,2,"1403987790402",2014-06-28 16:36:30,11,0.818181818181818,0.181818181818182
"24","24","14th & R St NW","31202","1403988117577","38.912682","-77.031681","true","false","1284465720000","","false","true",13,4,"1403987875130",2014-06-28 16:37:55,17,0.764705882352941,0.235294117647059
"25","25","14th & Rhode Island Ave NW","31203","1403988112546","38.9086","-77.0323","true","false","1284465780000","","false","true",3,6,"1403987869216",2014-06-28 16:37:49,9,0.333333333333333,0.666666666666667
"26","26","20th & E St NW","31204","1403988091098","38.8963","-77.045","true","false","1284465840000","","false","true",24,27,"1403987848399",2014-06-28 16:37:28,51,0.470588235294118,0.529411764705882
"27","27","21st & I St NW","31205","1403988068478","38.9008","-77.047","true","false","1283861040000","","false","true",2,24,"1403986781473",2014-06-28 16:19:41,26,0.0769230769230769,0.923076923076923
"28","28","Georgia & New Hampshire Ave NW","31400","1403988016986","38.936043","-77.024649","true","false","1284465900000","","false","true",1,8,"1403985786878",2014-06-28 16:03:06,9,0.111111111111111,0.888888888888889
"29","29","14th St & Spring Rd NW","31401","1403988059943","38.9375","-77.0328","true","false","1284465960000","","false","true",13,31,"1403986565312",2014-06-28 16:16:05,44,0.295454545454545,0.704545454545455
"30","30","John McCormack Dr & Michigan Ave NE","31502","1403988163217","38.9346","-76.9955","true","false","1284465960000","","false","true",20,28,"1403987920938",2014-06-28 16:38:40,48,0.416666666666667,0.583333333333333
"31","31","5th & K St NW","31600","1403988127054","38.90304","-77.019027","true","false","1284466020000","","false","true",8,21,"1403988126187",2014-06-28 16:42:06,29,0.275862068965517,0.724137931034483
"32","32","19th & East Capitol St SE","31601","1403987936002","38.8896","-76.9769","true","false","1284466020000","","false","true",6,13,"1403987935103",2014-06-28 16:38:55,19,0.315789473684211,0.684210526315789
"33","33","Park Rd & Holmead Pl NW","31602","1403988161424","38.9308","-77.0315","true","false","1284466080000","","false","true",1,12,"1403987918052",2014-06-28 16:38:38,13,0.0769230769230769,0.923076923076923
