"","id","name","terminalName","lastCommWithServer","lat","long","installed","locked","installDate","removalDate","temporary","public","nbBikes","nbEmptyDocks","latestUpdateTime","date","total","percentBikes","percentDocks"
"1","1","20th & Bell St","31000","1404234035360","38.8561","-77.0512","true","false","1316059200000","","false","true",21,26,"1404223207027",2014-07-01 10:00:07,47,0.446808510638298,0.553191489361702
"2","2","18th & Eads St.","31001","1404233995055","38.85725","-77.05332","true","false","1284989400000","","false","true",22,25,"1404231646315",2014-07-01 12:20:46,47,0.468085106382979,0.531914893617021
"3","3","20th & Crystal Dr","31002","1404233869375","38.8564","-77.0492","true","false","1284464580000","","false","true",4,23,"1404233579239",2014-07-01 12:52:59,27,0.148148148148148,0.851851851851852
"4","4","15th & Crystal Dr","31003","1404233975700","38.86017","-77.049593","true","false","1284464880000","","false","true",23,24,"1404233733665",2014-07-01 12:55:33,47,0.48936170212766,0.51063829787234
"5","5","Aurora Hills Community Ctr/18th & Hayes St","31004","1404233904173","38.857866","-77.05949","true","false","1284464880000","","false","true",23,24,"1404233661118",2014-07-01 12:54:21,47,0.48936170212766,0.51063829787234
"6","6","12th & Hayes St /  Pentagon City Metro","31005","1404233817975","38.862303","-77.059936","true","false","1284464940000","","false","true",24,5,"1404228381798",2014-07-01 11:26:21,29,0.827586206896552,0.172413793103448
"7","7","S Joyce & Army Navy Dr","31006","1404233926651","38.8637","-77.0633","true","false","1284464940000","","false","true",17,27,"1404229942859",2014-07-01 11:52:22,44,0.386363636363636,0.613636363636364
"8","8","Crystal City Metro / 18th & Bell St","31007","1404233917426","38.8573","-77.0511","true","false","1284465000000","","false","true",4,27,"1404232708969",2014-07-01 12:38:28,31,0.129032258064516,0.870967741935484
"9","9","12th & Army Navy Dr","31008","1404233849479","38.8629","-77.0528","true","false","1284465000000","","false","true",26,13,"1404227235075",2014-07-01 11:07:15,39,0.666666666666667,0.333333333333333
"10","10","27th & Crystal Dr","31009","1404234014731","38.848441","-77.051516","true","false","1284465060000","","false","true",3,28,"1404233608894",2014-07-01 12:53:28,31,0.0967741935483871,0.903225806451613
"11","11","S Glebe & Potomac Ave","31010","1404233847454","38.8426","-77.0502","true","false","1284465120000","","false","true",23,24,"1404233093662",2014-07-01 12:44:53,47,0.48936170212766,0.51063829787234
"12","12","23rd & Crystal Dr","31011","1404233852989","38.8533","-77.0498","true","false","1284465120000","","false","true",5,24,"1404232644461",2014-07-01 12:37:24,29,0.172413793103448,0.827586206896552
"13","13","26th & S Clark St","31012","1404233960227","38.850688","-77.05152","true","false","1284465300000","","false","true",22,25,"1404232510771",2014-07-01 12:35:10,47,0.468085106382979,0.531914893617021
"14","14","19th St & Pennsylvania Ave NW","31100","1404233819109","38.9003","-77.0429","true","false","1284465360000","","false","true",5,21,"1404233335052",2014-07-01 12:48:55,26,0.192307692307692,0.807692307692308
"15","15","14th & V St NW","31101","1404233984620","38.9176","-77.0321","true","false","1284465420000","","false","true",12,19,"1404232232566",2014-07-01 12:30:32,31,0.387096774193548,0.612903225806452
"16","16","11th & Kenyon St NW","31102","1404233950468","38.929464","-77.027822","true","false","1286539080000","","false","true",22,16,"1404231053107",2014-07-01 12:10:53,38,0.578947368421053,0.421052631578947
"17","17","16th & Harvard St NW","31103","1404233855141","38.926088","-77.036536","true","false","1284465480000","","false","true",24,20,"1404232646612",2014-07-01 12:37:26,44,0.545454545454545,0.454545454545455
"18","18","Adams Mill & Columbia Rd NW","31104","1404233878195","38.922925","-77.042581","true","false","1284465540000","","false","true",3,23,"1404233876698",2014-07-01 12:57:56,26,0.115384615384615,0.884615384615385
"19","19","14th & Harvard St NW","31105","1404234031304","38.9268","-77.0322","true","false","1284465540000","","false","true",1,12,"1404233306707",2014-07-01 12:48:26,13,0.0769230769230769,0.923076923076923
"20","20","Calvert & Biltmore St NW","31106","1404234009748","38.923203","-77.047637","true","false","1284465600000","","false","true",24,9,"1404234007928",2014-07-01 13:00:07,33,0.727272727272727,0.272727272727273
"21","21","Lamont & Mt Pleasant NW","31107","1404233948039","38.9319","-77.0388","true","false","1284465600000","","false","true",24,5,"1404233705754",2014-07-01 12:55:05,29,0.827586206896552,0.172413793103448
"22","22","4th & M St SW","31108","1404233989458","38.8767","-77.0178","true","false","1284465660000","","false","true",7,28,"1404233746607",2014-07-01 12:55:46,35,0.2,0.8
"23","23","15th & P St NW","31201","1404233978028","38.90985","-77.034438","true","false","1284465660000","","false","true",17,8,"1404233979653",2014-07-01 12:59:39,25,0.68,0.32
"24","24","14th & R St NW","31202","1404233990311","38.912682","-77.031681","true","false","1284465720000","","false","true",21,28,"1404233265727",2014-07-01 12:47:45,49,0.428571428571429,0.571428571428571
"25","25","14th & Rhode Island Ave NW","31203","1404233861935","38.9086","-77.0323","true","false","1284465780000","","false","true",2,15,"1404233860175",2014-07-01 12:57:40,17,0.117647058823529,0.882352941176471
"26","26","20th & E St NW","31204","1404233919206","38.8963","-77.045","true","false","1284465840000","","false","true",24,26,"1404233676549",2014-07-01 12:54:36,50,0.48,0.52
"27","27","21st & I St NW","31205","1404233984617","38.9008","-77.047","true","false","1283861040000","","false","true",20,1,"1404231992240",2014-07-01 12:26:32,21,0.952380952380952,0.0476190476190476
"28","28","Georgia & New Hampshire Ave NW","31400","1404233884015","38.936043","-77.024649","true","false","1284465900000","","false","true",24,27,"1404232916668",2014-07-01 12:41:56,51,0.470588235294118,0.529411764705882
"29","29","14th St & Spring Rd NW","31401","1404233880486","38.9375","-77.0328","true","false","1284465960000","","false","true",24,23,"1404226964904",2014-07-01 11:02:44,47,0.51063829787234,0.48936170212766
"30","30","John McCormack Dr & Michigan Ave NE","31502","1404233954906","38.9346","-76.9955","true","false","1284465960000","","false","true",21,26,"1404231179930",2014-07-01 12:12:59,47,0.446808510638298,0.553191489361702
"31","31","5th & K St NW","31600","1404233952511","38.90304","-77.019027","true","false","1284466020000","","false","true",1,12,"1404231942103",2014-07-01 12:25:42,13,0.0769230769230769,0.923076923076923
"32","32","19th & East Capitol St SE","31601","1404233957401","38.8896","-76.9769","true","false","1284466020000","","false","true",25,26,"1404232748791",2014-07-01 12:39:08,51,0.490196078431373,0.509803921568627
"33","33","Park Rd & Holmead Pl NW","31602","1404234041683","38.9308","-77.0315","true","false","1284466080000","","false","true",12,10,"1404234040468",2014-07-01 13:00:40,22,0.545454545454545,0.454545454545455
"34","34","Good Hope & Naylor Rd SE","31700","1404233849600","38.8601","-76.9672","true","false","1284466140000","","false","true",22,25,"1404215177337",2014-07-01 07:46:17,47,0.468085106382979,0.531914893617021
"35","35","Connecticut Ave & Newark St NW / Cleveland Park","31305","1404233818088","38.934267","-77.057979","true","false","1289241840000","","false","true",2,28,"1404232385126",2014-07-01 12:33:05,30,0.0666666666666667,0.933333333333333
"36","36","Randle Circle & Minnesota Ave SE","31702","1404233876038","38.878","-76.9607","true","false","1284466200000","","false","true",22,25,"1404103260562",2014-06-30 00:41:00,47,0.468085106382979,0.531914893617021
"37","37","Minnesota Ave Metro/DOES","31703","1404233917189","38.897063","-76.947446","true","false","1284466200000","","false","true",12,28,"1404232467497",2014-07-01 12:34:27,40,0.3,0.7
"38","38","Nannie Helen Burroughs & Minnesota Ave NE","31704","1404233973334","38.901385","-76.941877","true","false","1386766320000","1298396940000","false","true",24,23,"1404168099731",2014-06-30 18:41:39,47,0.51063829787234,0.48936170212766
"39","39","Anacostia Metro","31801","1404233832761","38.862669","-76.994637","true","false","1284466260000","","false","true",2,3,"1404216939745",2014-07-01 08:15:39,5,0.4,0.6
"40","40","Good Hope Rd & MLK Ave SE","31802","1404233910444","38.867373","-76.988039","true","false","1305288720000","","false","true",26,13,"1404186656558",2014-06-30 23:50:56,39,0.666666666666667,0.333333333333333
"41","41","19th & E Street NW","31206","1404233999388","38.8952","-77.0436","true","false","1284545040000","","false","true",2,3,"1404233274609",2014-07-01 12:47:54,5,0.4,0.6
"42","42","4th St & Rhode Island Ave NE","31500","1404233914562","38.919488","-77.000624","true","false","1289970000000","","false","true",12,28,"1404222046498",2014-07-01 09:40:46,40,0.3,0.7
"43","43","10th & U St NW","31111","1404233955748","38.9172","-77.0259","true","false","1285822380000","","false","true",3,23,"1404232506593",2014-07-01 12:35:06,26,0.115384615384615,0.884615384615385
"44","44","Georgia Ave and Fairmont St NW","31207","1404233995272","38.9249","-77.0222","true","false","1285041600000","","false","true",26,13,"1404229713502",2014-07-01 11:48:33,39,0.666666666666667,0.333333333333333
"45","45","1st & N St  SE","31209","1404233844661","38.8743","-77.0057","true","false","1285041600000","","false","true",22,22,"1404228073090",2014-07-01 11:21:13,44,0.5,0.5
"46","46","20th St & Florida Ave NW","31110","1404233934481","38.9154","-77.0446","true","false","1285217520000","","false","true",12,6,"1404233209208",2014-07-01 12:46:49,18,0.666666666666667,0.333333333333333
"47","47","7th & T St NW","31109","1404233864759","38.9155","-77.0222","true","false","1285735680000","","false","true",17,4,"1404232780234",2014-07-01 12:39:40,21,0.80952380952381,0.19047619047619
