"","id","name","terminalName","lastCommWithServer","lat","long","installed","locked","installDate","removalDate","temporary","public","nbBikes","nbEmptyDocks","latestUpdateTime","date","total","percentBikes","percentDocks"
"1","1","20th & Bell St","31000","1403276411369","38.8561","-77.0512","true","false","1316059200000","","false","true",24,24,"1403271559157",2014-06-20 09:39:19,48,0.5,0.5
"2","2","18th & Eads St.","31001","1403276290026","38.85725","-77.05332","true","false","1284989400000","","false","true",12,29,"1403274598750",2014-06-20 10:29:58,41,0.292682926829268,0.707317073170732
"3","3","20th & Crystal Dr","31002","1403276229206","38.8564","-77.0492","true","false","1284464580000","","false","true",5,20,"1403274538198",2014-06-20 10:28:58,25,0.2,0.8
"4","4","15th & Crystal Dr","31003","1403276326154","38.86017","-77.049593","true","false","1284464880000","","false","true",26,20,"1403274876437",2014-06-20 10:34:36,46,0.565217391304348,0.434782608695652
"5","5","Aurora Hills Community Ctr/18th & Hayes St","31004","1403276350784","38.857866","-77.05949","true","false","1284464880000","","false","true",24,26,"1403271526796",2014-06-20 09:38:46,50,0.48,0.52
"6","6","12th & Hayes St /  Pentagon City Metro","31005","1403276302520","38.862303","-77.059936","true","false","1284464940000","","false","true",6,26,"1403276301183",2014-06-20 10:58:21,32,0.1875,0.8125
"7","7","S Joyce & Army Navy Dr","31006","1403276278550","38.8637","-77.0633","true","false","1284464940000","","false","true",24,26,"1403274829028",2014-06-20 10:33:49,50,0.48,0.52
"8","8","Crystal City Metro / 18th & Bell St","31007","1403276395740","38.8573","-77.0511","true","false","1284465000000","","false","true",4,27,"1403275357623",2014-06-20 10:42:37,31,0.129032258064516,0.870967741935484
"9","9","12th & Army Navy Dr","31008","1403276316231","38.8629","-77.0528","true","false","1284465000000","","false","true",28,13,"1403272913938",2014-06-20 10:01:53,41,0.682926829268293,0.317073170731707
"10","10","27th & Crystal Dr","31009","1403276258775","38.848441","-77.051516","true","false","1284465060000","","false","true",28,3,"1403274964122",2014-06-20 10:36:04,31,0.903225806451613,0.0967741935483871
