,id,name,terminalName,lastCommWithServer,lat,long,installed,locked,installDate,removalDate,temporary,public,nbBikes,nbEmptyDocks,latestUpdateTime,date,total,percentBikes,percentDocks
1,1,20th & Bell St,31000,1.40227E+12,38.8561,-77.0512,TRUE,FALSE,1.31606E+12,,FALSE,TRUE,21,27,1.40227E+12,6/8/2014 18:20,48,0.4375,0.5625
2,2,18th & Eads St.,31001,1.40227E+12,38.85725,-77.05332,TRUE,FALSE,1.28499E+12,,FALSE,TRUE,20,27,1.40227E+12,6/8/2014 18:58,47,0.425531915,0.574468085
3,3,20th & Crystal Dr,31002,1.40227E+12,38.8564,-77.0492,TRUE,FALSE,1.28446E+12,,FALSE,TRUE,24,28,1.40227E+12,6/8/2014 19:29,52,0.461538462,0.538461538
4,4,15th & Crystal Dr,31003,1.40227E+12,38.86017,-77.049593,TRUE,FALSE,1.28446E+12,,FALSE,TRUE,17,30,1.40227E+12,6/8/2014 19:29,47,0.361702128,0.638297872
5,5,Aurora Hills Community Ctr/18th & Hayes St,31004,1.40227E+12,38.857866,-77.05949,TRUE,FALSE,1.28446E+12,,FALSE,TRUE,19,29,1.40227E+12,6/8/2014 18:29,48,0.395833333,0.604166667
6,6,12th & Hayes St /  Pentagon City Metro,31005,1.40227E+12,38.862303,-77.059936,TRUE,FALSE,1.28446E+12,,FALSE,TRUE,20,7,1.40227E+12,6/8/2014 18:57,27,0.740740741,0.259259259
7,7,S Joyce & Army Navy Dr,31006,1.40227E+12,38.8637,-77.0633,TRUE,FALSE,1.28446E+12,,FALSE,TRUE,2,3,1.40227E+12,6/8/2014 19:17,5,0.4,0.6
8,8,Crystal City Metro / 18th & Bell St,31007,1.40227E+12,38.8573,-77.0511,TRUE,FALSE,1.28447E+12,,FALSE,TRUE,21,4,1.40227E+12,6/8/2014 19:29,25,0.84,0.16
9,9,12th & Army Navy Dr,31008,1.40227E+12,38.8629,-77.0528,TRUE,FALSE,1.28447E+12,,FALSE,TRUE,22,26,1.40227E+12,6/8/2014 19:33,48,0.458333333,0.541666667
10,10,27th & Crystal Dr,31009,1.40227E+12,38.848441,-77.051516,TRUE,FALSE,1.28447E+12,,FALSE,TRUE,24,31,1.40227E+12,6/8/2014 19:27,55,0.436363636,0.563636364
11,11,S Glebe & Potomac Ave,31010,1.40227E+12,38.8426,-77.0502,TRUE,FALSE,1.28447E+12,,FALSE,TRUE,21,27,1.40227E+12,6/8/2014 19:36,48,0.4375,0.5625
12,12,23rd & Crystal Dr,31011,1.40227E+12,38.8533,-77.0498,TRUE,FALSE,1.28447E+12,,FALSE,TRUE,24,30,1.40227E+12,6/8/2014 19:07,54,0.444444444,0.555555556
13,13,26th & S Clark St,31012,1.40227E+12,38.850688,-77.05152,TRUE,FALSE,1.28447E+12,,FALSE,TRUE,21,27,1.40227E+12,6/8/2014 19:34,48,0.4375,0.5625
14,14,19th St & Pennsylvania Ave NW,31100,1.40227E+12,38.9003,-77.0429,TRUE,FALSE,1.28447E+12,,FALSE,TRUE,1,7,1.40227E+12,6/8/2014 19:11,8,0.125,0.875
15,15,14th & V St NW,31101,1.40227E+12,38.9176,-77.0321,TRUE,FALSE,1.28447E+12,,FALSE,TRUE,9,31,1.40227E+12,6/8/2014 19:36,40,0.225,0.775
16,16,11th & Kenyon St NW,31102,1.40227E+12,38.929464,-77.027822,TRUE,FALSE,1.28654E+12,,FALSE,TRUE,22,14,1.40227E+12,6/8/2014 19:27,36,0.611111111,0.388888889
17,17,16th & Harvard St NW,31103,1.40227E+12,38.926088,-77.036536,TRUE,FALSE,1.28447E+12,,FALSE,TRUE,2,24,1.40227E+12,6/8/2014 19:02,26,0.076923077,0.923076923
18,18,Adams Mill & Columbia Rd NW,31104,1.40227E+12,38.922925,-77.042581,TRUE,FALSE,1.28447E+12,,FALSE,TRUE,17,3,1.40227E+12,6/8/2014 19:33,20,0.85,0.15
19,19,14th & Harvard St NW,31105,1.40227E+12,38.9268,-77.0322,TRUE,FALSE,1.28447E+12,,FALSE,TRUE,22,5,1.40227E+12,6/8/2014 19:27,27,0.814814815,0.185185185
20,20,Calvert & Biltmore St NW,31106,1.40227E+12,38.923203,-77.047637,TRUE,FALSE,1.28447E+12,,FALSE,TRUE,1,17,1.40227E+12,6/8/2014 19:31,18,0.055555556,0.944444444
21,21,Lamont & Mt Pleasant NW,31107,1.40227E+12,38.9319,-77.0388,TRUE,FALSE,1.28447E+12,,FALSE,TRUE,3,31,1.40227E+12,6/8/2014 19:34,34,0.088235294,0.911764706
22,22,4th & M St SW,31108,1.40227E+12,38.8767,-77.0178,TRUE,FALSE,1.28447E+12,,FALSE,TRUE,8,28,1.40227E+12,6/8/2014 19:33,36,0.222222222,0.777777778
23,23,15th & P St NW,31201,1.40227E+12,38.90985,-77.034438,TRUE,FALSE,1.28447E+12,,FALSE,TRUE,22,3,1.40227E+12,6/8/2014 19:36,25,0.88,0.12
