"","id","name","terminalName","lastCommWithServer","lat","long","installed","locked","installDate","removalDate","temporary","public","nbBikes","nbEmptyDocks","latestUpdateTime","date","total","percentBikes","percentDocks"
"1","1","20th & Bell St","31000","1402929693548","38.8561","-77.0512","true","false","1316059200000","","false","true",27,26,"1402924982655",2014-06-16 09:23:02,53,0.509433962264151,0.490566037735849
"2","2","18th & Eads St.","31001","1402929729664","38.85725","-77.05332","true","false","1284989400000","","false","true",30,22,"1402926769517",2014-06-16 09:52:49,52,0.576923076923077,0.423076923076923
"3","3","20th & Crystal Dr","31002","1402929833580","38.8564","-77.0492","true","false","1284464580000","","false","true",30,27,"1402927952452",2014-06-16 10:12:32,57,0.526315789473684,0.473684210526316
"4","4","15th & Crystal Dr","31003","1402929746244","38.86017","-77.049593","true","false","1284464880000","","false","true",28,25,"1402925121757",2014-06-16 09:25:21,53,0.528301886792453,0.471698113207547
"5","5","Aurora Hills Community Ctr/18th & Hayes St","31004","1402929864028","38.857866","-77.05949","true","false","1284464880000","","false","true",29,24,"1402928414526",2014-06-16 10:20:14,53,0.547169811320755,0.452830188679245
"6","6","12th & Hayes St /  Pentagon City Metro","31005","1402929723897","38.862303","-77.059936","true","false","1284464940000","","false","true",28,4,"1402926973608",2014-06-16 09:56:13,32,0.875,0.125
"7","7","S Joyce & Army Navy Dr","31006","1402929771727","38.8637","-77.0633","true","false","1284464940000","","false","true",28,25,"1402928807807",2014-06-16 10:26:47,53,0.528301886792453,0.471698113207547
"8","8","Crystal City Metro / 18th & Bell St","31007","1402929831896","38.8573","-77.0511","true","false","1284465000000","","false","true",4,28,"1402929347312",2014-06-16 10:35:47,32,0.125,0.875
"9","9","12th & Army Navy Dr","31008","1402929706041","38.8629","-77.0528","true","false","1284465000000","","false","true",27,25,"1402926786425",2014-06-16 09:53:06,52,0.519230769230769,0.480769230769231
"10","10","27th & Crystal Dr","31009","1402929697742","38.848441","-77.051516","true","false","1284465060000","","false","true",28,6,"1402929696140",2014-06-16 10:41:36,34,0.823529411764706,0.176470588235294
"11","11","S Glebe & Potomac Ave","31010","1402929694208","38.8426","-77.0502","true","false","1284465120000","","false","true",27,25,"1402929694952",2014-06-16 10:41:34,52,0.519230769230769,0.480769230769231
"12","12","23rd & Crystal Dr","31011","1402929773507","38.8533","-77.0498","true","false","1284465120000","","false","true",28,3,"1402929032491",2014-06-16 10:30:32,31,0.903225806451613,0.0967741935483871
"13","13","26th & S Clark St","31012","1402929700068","38.850688","-77.05152","true","false","1284465300000","","false","true",31,13,"1402923351353",2014-06-16 08:55:51,44,0.704545454545455,0.295454545454545
"14","14","19th St & Pennsylvania Ave NW","31100","1402929816313","38.9003","-77.0429","true","false","1284465360000","","false","true",31,24,"1402929814689",2014-06-16 10:43:34,55,0.563636363636364,0.436363636363636
"15","15","14th & V St NW","31101","1402929809316","38.9176","-77.0321","true","false","1284465420000","","false","true",2,19,"1402929083694",2014-06-16 10:31:23,21,0.0952380952380952,0.904761904761905
"16","16","11th & Kenyon St NW","31102","1402929849403","38.929464","-77.027822","true","false","1286539080000","","false","true",31,11,"1402929848059",2014-06-16 10:44:08,42,0.738095238095238,0.261904761904762
"17","17","16th & Harvard St NW","31103","1402929664390","38.926088","-77.036536","true","false","1284465480000","","false","true",26,21,"1402929179965",2014-06-16 10:32:59,47,0.553191489361702,0.446808510638298
"18","18","Adams Mill & Columbia Rd NW","31104","1402929696645","38.922925","-77.042581","true","false","1284465540000","","false","true",1,8,"1402927845582",2014-06-16 10:10:45,9,0.111111111111111,0.888888888888889
"19","19","14th & Harvard St NW","31105","1402929845810","38.9268","-77.0322","true","false","1284465540000","","false","true",1,12,"1402926650490",2014-06-16 09:50:50,13,0.0769230769230769,0.923076923076923
"20","20","Calvert & Biltmore St NW","31106","1402929844460","38.923203","-77.047637","true","false","1284465600000","","false","true",28,10,"1402928545939",2014-06-16 10:22:25,38,0.736842105263158,0.263157894736842
"21","21","Lamont & Mt Pleasant NW","31107","1402929755199","38.9319","-77.0388","true","false","1284465600000","","false","true",28,5,"1402929512592",2014-06-16 10:38:32,33,0.848484848484849,0.151515151515152
"22","22","4th & M St SW","31108","1402929791853","38.8767","-77.0178","true","false","1284465660000","","false","true",21,12,"1402928824688",2014-06-16 10:27:04,33,0.636363636363636,0.363636363636364
"23","23","15th & P St NW","31201","1402929689805","38.90985","-77.034438","true","false","1284465660000","","false","true",1,8,"1402928470602",2014-06-16 10:21:10,9,0.111111111111111,0.888888888888889
"24","24","14th & R St NW","31202","1402929833599","38.912682","-77.031681","true","false","1284465720000","","false","true",1,7,"1402926312413",2014-06-16 09:45:12,8,0.125,0.875
"25","25","14th & Rhode Island Ave NW","31203","1402929678437","38.9086","-77.0323","true","false","1284465780000","","false","true",1,15,"1402929676652",2014-06-16 10:41:16,16,0.0625,0.9375
"26","26","20th & E St NW","31204","1402929748753","38.8963","-77.045","true","false","1284465840000","","false","true",30,27,"1402928782237",2014-06-16 10:26:22,57,0.526315789473684,0.473684210526316
"27","27","21st & I St NW","31205","1402929811490","38.9008","-77.047","true","false","1283861040000","","false","true",23,1,"1402929085736",2014-06-16 10:31:25,24,0.958333333333333,0.0416666666666667
"28","28","Georgia & New Hampshire Ave NW","31400","1402929719862","38.936043","-77.024649","true","false","1284465900000","","false","true",2,7,"1402928729678",2014-06-16 10:25:29,9,0.222222222222222,0.777777777777778
"29","29","14th St & Spring Rd NW","31401","1402929672654","38.9375","-77.0328","true","false","1284465960000","","false","true",1,4,"1402926793519",2014-06-16 09:53:13,5,0.2,0.8
"30","30","John McCormack Dr & Michigan Ave NE","31502","1402929675627","38.9346","-76.9955","true","false","1284465960000","","false","true",26,27,"1402920368498",2014-06-16 08:06:08,53,0.490566037735849,0.509433962264151
"31","31","5th & K St NW","31600","1402929757054","38.90304","-77.019027","true","false","1284466020000","","false","true",1,12,"1402927583360",2014-06-16 10:06:23,13,0.0769230769230769,0.923076923076923
"32","32","19th & East Capitol St SE","31601","1402929792245","38.8896","-76.9769","true","false","1284466020000","","false","true",3,25,"1402929066537",2014-06-16 10:31:06,28,0.107142857142857,0.892857142857143
"33","33","Park Rd & Holmead Pl NW","31602","1402929689388","38.9308","-77.0315","true","false","1284466080000","","false","true",2,11,"1402927033369",2014-06-16 09:57:13,13,0.153846153846154,0.846153846153846
"34","34","Good Hope & Naylor Rd SE","31700","1402929884223","38.8601","-76.9672","true","false","1284466140000","","false","true",26,27,"1402919065086",2014-06-16 07:44:25,53,0.490566037735849,0.509433962264151
"35","35","Connecticut Ave & Newark St NW / Cleveland Park","31305","1402929818344","38.934267","-77.057979","true","false","1289241840000","","false","true",2,3,"1402929576076",2014-06-16 10:39:36,5,0.4,0.6
"36","36","Randle Circle & Minnesota Ave SE","31702","1402929671155","38.878","-76.9607","true","false","1284466200000","","false","true",27,26,"1402898108998",2014-06-16 01:55:08,53,0.509433962264151,0.490566037735849
"37","37","Minnesota Ave Metro/DOES","31703","1402929682305","38.897063","-76.947446","true","false","1284466200000","","false","true",28,25,"1402898174298",2014-06-16 01:56:14,53,0.528301886792453,0.471698113207547
"38","38","Nannie Helen Burroughs & Minnesota Ave NE","31704","1402929877017","38.901385","-76.941877","true","false","1386766320000","1298396940000","false","true",29,24,"1402898110307",2014-06-16 01:55:10,53,0.547169811320755,0.452830188679245
"39","39","Anacostia Metro","31801","1402929789605","38.862669","-76.994637","true","false","1284466260000","","false","true",27,25,"1402927371474",2014-06-16 10:02:51,52,0.519230769230769,0.480769230769231
"40","40","Good Hope Rd & MLK Ave SE","31802","1402929798563","38.867373","-76.988039","true","false","1305288720000","","false","true",27,26,"1402927394727",2014-06-16 10:03:14,53,0.509433962264151,0.490566037735849
"41","41","19th & E Street NW","31206","1402929806185","38.8952","-77.0436","true","false","1284545040000","","false","true",4,1,"1402926667628",2014-06-16 09:51:07,5,0.8,0.2
"42","42","4th St & Rhode Island Ave NE","31500","1402929721491","38.919488","-77.000624","true","false","1289970000000","","false","true",1,3,"1402928743246",2014-06-16 10:25:43,4,0.25,0.75
"43","43","10th & U St NW","31111","1402929697320","38.9172","-77.0259","true","false","1285822380000","","false","true",2,7,"1402927054354",2014-06-16 09:57:34,9,0.222222222222222,0.777777777777778
"44","44","Georgia Ave and Fairmont St NW","31207","1402929669507","38.9249","-77.0222","true","false","1285041600000","","false","true",26,27,"1402929668741",2014-06-16 10:41:08,53,0.490566037735849,0.509433962264151
"45","45","1st & N St  SE","31209","1402929788014","38.8743","-77.0057","true","false","1285041600000","","false","true",6,20,"1402929545567",2014-06-16 10:39:05,26,0.230769230769231,0.769230769230769
"46","46","20th St & Florida Ave NW","31110","1402929666265","38.9154","-77.0446","true","false","1285217520000","","false","true",2,7,"1402928458325",2014-06-16 10:20:58,9,0.222222222222222,0.777777777777778
"47","47","7th & T St NW","31109","1402929874365","38.9155","-77.0222","true","false","1285735680000","","false","true",28,28,"1402928183050",2014-06-16 10:16:23,56,0.5,0.5
"48","48","23rd & Eads St","31013","1402929709241","38.853613","-77.053535","true","false","1287562620000","","false","true",26,27,"1402929079289",2014-06-16 10:31:19,53,0.490566037735849,0.509433962264151
"49","49","M St & New Jersey Ave SE","31208","1402929724637","38.8763","-77.0037","true","false","1285041600000","","false","true",10,1,"1402929723006",2014-06-16 10:42:03,11,0.909090909090909,0.0909090909090909
"50","51","Massachusetts Ave & Dupont Circle NW","31200","1402929845257","38.9101","-77.0444","true","false","1284523200000","","false","true",25,25,"1402929844060",2014-06-16 10:44:04,50,0.5,0.5
"51","52","1st & M St NE","31603","1402929738636","38.9057","-77.0056","true","false","1287115200000","","false","true",30,26,"1402928530346",2014-06-16 10:22:10,56,0.535714285714286,0.464285714285714
"52","53","21st & M St NW","31212","1402929853609","38.90534","-77.046774","true","false","1285041600000","","false","true",5,26,"1402929498282",2014-06-16 10:38:18,31,0.161290322580645,0.838709677419355
"53","54","17th & K St NW","31213","1402929805575","38.90276","-77.03863","true","false","1306236960000","","false","true",31,29,"1402929804589",2014-06-16 10:43:24,60,0.516666666666667,0.483333333333333
"54","55","3rd & H St NW","31604","1402929726803","38.899408","-77.015289","true","false","1287028800000","","false","true",28,28,"1402927070791",2014-06-16 09:57:50,56,0.5,0.5
"55","56","3rd & D St SE","31605","1402929664097","38.8851","-77.0023","true","false","1287201600000","","false","true",26,27,"1402928933189",2014-06-16 10:28:53,53,0.490566037735849,0.509433962264151
"56","57","Potomac & Pennsylvania Ave SE","31606","1402929853865","38.8803","-76.9862","true","false","1287460800000","","false","true",21,5,"1402927922129",2014-06-16 10:12:02,26,0.807692307692308,0.192307692307692
"57","58","14th & D St SE","31607","1402929765136","38.884","-76.9861","true","false","1287374400000","","false","true",2,5,"1402929764136",2014-06-16 10:42:44,7,0.285714285714286,0.714285714285714
"58","59","17th & Corcoran St NW","31214","1402929828442","38.9121","-77.0387","true","false","1294078980000","","false","true",13,8,"1402929827298",2014-06-16 10:43:47,21,0.619047619047619,0.380952380952381
"59","60","Van Ness Metro / UDC","31300","1402929813529","38.944551","-77.063896","true","false","1289624400000","","false","true",31,26,"1402929329650",2014-06-16 10:35:29,57,0.543859649122807,0.456140350877193
"60","61","Florida Ave & R St NW","31503","1402929674602","38.9126","-77.0135","true","false","1290056400000","","false","true",28,29,"1402929215691",2014-06-16 10:33:35,57,0.491228070175439,0.508771929824561
"61","62","8th & Eye St SE / Barracks Row","31608","1402929800776","38.8792","-76.9953","true","false","1287374400000","","false","true",26,27,"1402927868520",2014-06-16 10:11:08,53,0.490566037735849,0.509433962264151
"62","63","Ward Circle / American University","31301","1402929720238","38.938736","-77.087171","true","false","1289538000000","","false","true",31,26,"1402928269986",2014-06-16 10:17:49,57,0.543859649122807,0.456140350877193
"63","64","Idaho Ave & Newark St NW [on 2nd District patio]","31302","1402929693947","38.934751","-77.074647","true","false","1289970000000","","false","true",1,8,"1402928245392",2014-06-16 10:17:25,9,0.111111111111111,0.888888888888889
"64","65","14th St Heights / 14th & Crittenden St NW","31402","1402929734806","38.947774","-77.032818","true","false","1289970000000","","false","true",1,4,"1402924435645",2014-06-16 09:13:55,5,0.2,0.8
"65","66","Anacostia Library","31804","1402929773581","38.865784","-76.9784","true","false","1288584000000","","false","true",27,26,"1402898117672",2014-06-16 01:55:17,53,0.509433962264151,0.490566037735849
"66","67","Pennsylvania & Minnesota Ave SE","31805","1402929822392","38.873057","-76.971015","true","false","1288584000000","","false","true",30,22,"1402917638117",2014-06-16 07:20:38,52,0.576923076923077,0.423076923076923
"67","68","Eastern Market / 7th & North Carolina Ave SE","31610","1402929753031","38.886952","-76.996806","true","true","1282363200000","","false","true",21,5,"1402929716043",2014-06-16 10:41:56,26,0.807692307692308,0.192307692307692
"68","69","McPherson Square / 14th & H St NW","31216","1402929866076","38.899641","-77.032005","true","false","1284436800000","","false","true",12,1,"1402929623303",2014-06-16 10:40:23,13,0.923076923076923,0.0769230769230769
"69","70","Benning Branch Library","31705","1402929654619","38.894","-76.947974","true","false","1288584000000","","false","true",28,25,"1402898209577",2014-06-16 01:56:49,53,0.528301886792453,0.471698113207547
"70","71","USDA / 12th & Independence Ave SW","31217","1402929810440","38.887237","-77.028226","true","false","1286297580000","","false","true",25,1,"1402927878319",2014-06-16 10:11:18,26,0.961538461538462,0.0384615384615385
"71","72","Georgetown Harbor / 30th St NW","31215","1402929842065","38.9022212","-77.059219","true","false","1286300580000","","false","true",11,1,"1402929117057",2014-06-16 10:31:57,12,0.916666666666667,0.0833333333333333
"72","73","12th & Newton St NE","31501","1402929675972","38.933668","-76.991016","true","false","1286306220000","","false","true",13,28,"1402922904901",2014-06-16 08:48:24,41,0.317073170731707,0.682926829268293
"73","74","US Dept of State / Virginia Ave & 21st St NW","31220","1402929671306","38.894919","-77.046587","true","false","1286661900000","","false","true",8,1,"1402922904608",2014-06-16 08:48:24,9,0.888888888888889,0.111111111111111
"74","75","L'Enfant Plaza / 7th & C St SW","31218","1402929857673","38.886266","-77.022241","true","false","1286410980000","","false","true",31,26,"1402929132600",2014-06-16 10:32:12,57,0.543859649122807,0.456140350877193
"75","76","10th St & Constitution Ave NW","31219","1402929726318","38.893028","-77.026013","true","false","1286497620000","","false","true",22,2,"1402929213845",2014-06-16 10:33:33,24,0.916666666666667,0.0833333333333333
"76","77","Kennedy Center","31211","1402929712103","38.895184","-77.054845","true","false","1286325060000","","false","true",3,2,"1402928504189",2014-06-16 10:21:44,5,0.6,0.4
"77","78","Eastern Market Metro / Pennsylvania Ave & 7th St SE","31613","1402929788491","38.884","-76.995397","true","false","1286411820000","","false","true",1,10,"1402929787235",2014-06-16 10:43:07,11,0.0909090909090909,0.909090909090909
"78","79","18th & M St NW","31221","1402929818699","38.904742","-77.041606","true","false","1286458140000","","false","true",3,29,"1402928271238",2014-06-16 10:17:51,32,0.09375,0.90625
"79","80","Tenleytown / Wisconsin Ave & Albemarle St NW","31303","1402929685807","38.947607","-77.079382","true","false","1287150300000","","false","true",29,28,"1402926869318",2014-06-16 09:54:29,57,0.508771929824561,0.491228070175439
"80","81","13th & H St NE","31611","1402929839829","38.9003","-76.9882","true","false","1286547000000","","false","true",21,18,"1402928872704",2014-06-16 10:27:52,39,0.538461538461538,0.461538461538462
"81","82","5th & F St NW","31620","1402929657803","38.897222","-77.019347","true","false","1286492280000","","false","true",19,25,"1402928449400",2014-06-16 10:20:49,44,0.431818181818182,0.568181818181818
"82","83","New York Ave & 15th St NW","31222","1402929741289","38.8991","-77.0337","true","false","1286631960000","","false","true",31,25,"1402929740177",2014-06-16 10:42:20,56,0.553571428571429,0.446428571428571
"83","84","Convention Center / 7th & M St NW","31223","1402929810455","38.90572","-77.022264","true","false","1286631960000","","false","true",1,10,"1402924681078",2014-06-16 09:18:01,11,0.0909090909090909,0.909090909090909
"84","85","Harvard St & Adams Mill Rd NW","31112","1402929665038","38.927872","-77.043358","true","false","1294164840000","","false","true",2,7,"1402929632144",2014-06-16 10:40:32,9,0.222222222222222,0.777777777777778
"85","86","19th & L St NW","31224","1402929886344","38.903407","-77.043648","true","false","1287182880000","","false","true",4,13,"1402928678329",2014-06-16 10:24:38,17,0.235294117647059,0.764705882352941
"86","87","C & O Canal & Wisconsin Ave NW","31225","1402929868848","38.90375","-77.06269","true","false","1287460800000","","false","true",12,13,"1402929626332",2014-06-16 10:40:26,25,0.48,0.52
"87","88","6th & Water St SW / SW Waterfront","31609","1402929777604","38.87675","-77.02127","true","false","1287720000000","","false","true",26,8,"1402928569039",2014-06-16 10:22:49,34,0.764705882352941,0.235294117647059
"88","89","D St & Maryland Ave NE","31612","1402929667348","38.894758","-76.997114","true","false","1330094460000","","false","true",2,14,"1402929425087",2014-06-16 10:37:05,16,0.125,0.875
