"","id","name","terminalName","lastCommWithServer","lat","long","installed","locked","installDate","removalDate","temporary","public","nbBikes","nbEmptyDocks","latestUpdateTime","date","total","percentBikes","percentDocks"
"1","1","20th & Bell St","31000","1404518983774","38.8561","-77.0512","true","false","1316059200000","","false","true",3,2,"1404501837387",2014-07-04 15:23:57,5,0.6,0.4
"2","2","18th & Eads St.","31001","1404518974914","38.85725","-77.05332","true","false","1284989400000","","false","true",20,28,"1404518108597",2014-07-04 19:55:08,48,0.416666666666667,0.583333333333333
"3","3","20th & Crystal Dr","31002","1404518959176","38.8564","-77.0492","true","false","1284464580000","","false","true",6,13,"1404518234579",2014-07-04 19:57:14,19,0.315789473684211,0.684210526315789
"4","4","15th & Crystal Dr","31003","1404519039758","38.86017","-77.049593","true","false","1284464880000","","false","true",21,26,"1404517722302",2014-07-04 19:48:42,47,0.446808510638298,0.553191489361702
"5","5","Aurora Hills Community Ctr/18th & Hayes St","31004","1404518990626","38.857866","-77.05949","true","false","1284464880000","","false","true",2,3,"1404516920980",2014-07-04 19:35:20,5,0.4,0.6
"6","6","12th & Hayes St /  Pentagon City Metro","31005","1404518884029","38.862303","-77.059936","true","false","1284464940000","","false","true",23,4,"1404517193629",2014-07-04 19:39:53,27,0.851851851851852,0.148148148148148
"7","7","S Joyce & Army Navy Dr","31006","1404519076309","38.8637","-77.0633","true","false","1284464940000","","false","true",1,4,"1404513400455",2014-07-04 18:36:40,5,0.2,0.8
"8","8","Crystal City Metro / 18th & Bell St","31007","1404519000158","38.8573","-77.0511","true","false","1284465000000","","false","true",22,5,"1404518516213",2014-07-04 20:01:56,27,0.814814814814815,0.185185185185185
"9","9","12th & Army Navy Dr","31008","1404519005492","38.8629","-77.0528","true","false","1284465000000","","false","true",20,28,"1404517797306",2014-07-04 19:49:57,48,0.416666666666667,0.583333333333333
"10","10","27th & Crystal Dr","31009","1404519063769","38.848441","-77.051516","true","false","1284465060000","","false","true",23,4,"1404517614631",2014-07-04 19:46:54,27,0.851851851851852,0.148148148148148
"11","11","S Glebe & Potomac Ave","31010","1404518873071","38.8426","-77.0502","true","false","1284465120000","","false","true",18,30,"1404517665541",2014-07-04 19:47:45,48,0.375,0.625
"12","12","23rd & Crystal Dr","31011","1404519026886","38.8533","-77.0498","true","false","1284465120000","","false","true",22,3,"1404518124070",2014-07-04 19:55:24,25,0.88,0.12
"13","13","26th & S Clark St","31012","1404518936965","38.850688","-77.05152","true","false","1284465300000","","false","true",20,28,"1404514769791",2014-07-04 18:59:29,48,0.416666666666667,0.583333333333333
"14","14","19th St & Pennsylvania Ave NW","31100","1404519023916","38.9003","-77.0429","true","false","1284465360000","","false","true",8,1,"1404519022958",2014-07-04 20:10:22,9,0.888888888888889,0.111111111111111
"15","15","14th & V St NW","31101","1404518974578","38.9176","-77.0321","true","false","1284465420000","","false","true",12,19,"1404518685726",2014-07-04 20:04:45,31,0.387096774193548,0.612903225806452
"16","16","11th & Kenyon St NW","31102","1404518937205","38.929464","-77.027822","true","false","1286539080000","","false","true",2,20,"1404518695372",2014-07-04 20:04:55,22,0.0909090909090909,0.909090909090909
"17","17","16th & Harvard St NW","31103","1404518897585","38.926088","-77.036536","true","false","1284465480000","","false","true",4,16,"1404517931028",2014-07-04 19:52:11,20,0.2,0.8
"18","18","Adams Mill & Columbia Rd NW","31104","1404519030052","38.922925","-77.042581","true","false","1284465540000","","false","true",12,6,"1404518788000",2014-07-04 20:06:28,18,0.666666666666667,0.333333333333333
"19","19","14th & Harvard St NW","31105","1404519059773","38.9268","-77.0322","true","false","1284465540000","","false","true",23,4,"1404519058022",2014-07-04 20:10:58,27,0.851851851851852,0.148148148148148
"20","20","Calvert & Biltmore St NW","31106","1404519071135","38.923203","-77.047637","true","false","1284465600000","","false","true",12,15,"1404518587744",2014-07-04 20:03:07,27,0.444444444444444,0.555555555555556
"21","21","Lamont & Mt Pleasant NW","31107","1404518960526","38.9319","-77.0388","true","false","1284465600000","","false","true",1,12,"1404516864173",2014-07-04 19:34:24,13,0.0769230769230769,0.923076923076923
"22","22","4th & M St SW","31108","1404519074995","38.8767","-77.0178","true","false","1284465660000","","false","true",14,13,"1404519045759",2014-07-04 20:10:45,27,0.518518518518518,0.481481481481481
"23","23","15th & P St NW","31201","1404519010465","38.90985","-77.034438","true","false","1284465660000","","false","true",6,28,"1404518625826",2014-07-04 20:03:45,34,0.176470588235294,0.823529411764706
"24","24","14th & R St NW","31202","1404518886003","38.912682","-77.031681","true","false","1284465720000","","false","true",18,5,"1404518452887",2014-07-04 20:00:52,23,0.782608695652174,0.217391304347826
"25","25","14th & Rhode Island Ave NW","31203","1404519005809","38.9086","-77.0323","true","false","1284465780000","","false","true",10,27,"1404518763713",2014-07-04 20:06:03,37,0.27027027027027,0.72972972972973
"26","26","20th & E St NW","31204","1404518937325","38.8963","-77.045","true","false","1284465840000","","false","true",7,1,"1404518212459",2014-07-04 19:56:52,8,0.875,0.125
"27","27","21st & I St NW","31205","1404519057142","38.9008","-77.047","true","false","1283861040000","","false","true",20,22,"1404519056030",2014-07-04 20:10:56,42,0.476190476190476,0.523809523809524
"28","28","Georgia & New Hampshire Ave NW","31400","1404518859115","38.936043","-77.024649","true","false","1284465900000","","false","true",2,7,"1404518305776",2014-07-04 19:58:25,9,0.222222222222222,0.777777777777778
"29","29","14th St & Spring Rd NW","31401","1404519018704","38.9375","-77.0328","true","false","1284465960000","","false","true",23,13,"1404518006920",2014-07-04 19:53:26,36,0.638888888888889,0.361111111111111
"30","30","John McCormack Dr & Michigan Ave NE","31502","1404518944013","38.9346","-76.9955","true","false","1284465960000","","false","true",12,31,"1404513494721",2014-07-04 18:38:14,43,0.27906976744186,0.720930232558139
"31","31","5th & K St NW","31600","1404518943412","38.90304","-77.019027","true","false","1284466020000","","false","true",24,31,"1404518942294",2014-07-04 20:09:02,55,0.436363636363636,0.563636363636364
"32","32","19th & East Capitol St SE","31601","1404518997051","38.8896","-76.9769","true","false","1284466020000","","false","true",20,31,"1404518271734",2014-07-04 19:57:51,51,0.392156862745098,0.607843137254902
"33","33","Park Rd & Holmead Pl NW","31602","1404519078312","38.9308","-77.0315","true","false","1284466080000","","false","true",2,11,"1404519077158",2014-07-04 20:11:17,13,0.153846153846154,0.846153846153846
"34","34","Good Hope & Naylor Rd SE","31700","1404519012766","38.8601","-76.9672","true","false","1284466140000","","false","true",22,26,"1404503041952",2014-07-04 15:44:01,48,0.458333333333333,0.541666666666667
"35","35","Connecticut Ave & Newark St NW / Cleveland Park","31305","1404518847711","38.934267","-77.057979","true","false","1289241840000","","false","true",19,29,"1404516674397",2014-07-04 19:31:14,48,0.395833333333333,0.604166666666667
"36","36","Randle Circle & Minnesota Ave SE","31702","1404518843179","38.878","-76.9607","true","false","1284466200000","","false","true",20,28,"1404449982696",2014-07-04 00:59:42,48,0.416666666666667,0.583333333333333
"37","37","Minnesota Ave Metro/DOES","31703","1404519020406","38.897063","-76.947446","true","false","1284466200000","","false","true",22,26,"1404513264249",2014-07-04 18:34:24,48,0.458333333333333,0.541666666666667
"38","38","Nannie Helen Burroughs & Minnesota Ave NE","31704","1404518980568","38.901385","-76.941877","true","false","1386766320000","1298396940000","false","true",3,2,"1404514809479",2014-07-04 19:00:09,5,0.6,0.4
"39","39","Anacostia Metro","31801","1404519016395","38.862669","-76.994637","true","false","1284466260000","","false","true",20,28,"1404508831762",2014-07-04 17:20:31,48,0.416666666666667,0.583333333333333
"40","40","Good Hope Rd & MLK Ave SE","31802","1404518860298","38.867373","-76.988039","true","false","1305288720000","","false","true",20,28,"1404449980705",2014-07-04 00:59:40,48,0.416666666666667,0.583333333333333
"41","41","19th & E Street NW","31206","1404519042913","38.8952","-77.0436","true","false","1284545040000","","false","true",23,21,"1404518939696",2014-07-04 20:08:59,44,0.522727272727273,0.477272727272727
"42","42","4th St & Rhode Island Ave NE","31500","1404518935058","38.919488","-77.000624","true","false","1289970000000","","false","true",20,28,"1404513438483",2014-07-04 18:37:18,48,0.416666666666667,0.583333333333333
"43","43","10th & U St NW","31111","1404518983488","38.9172","-77.0259","true","false","1285822380000","","false","true",21,31,"1404518960318",2014-07-04 20:09:20,52,0.403846153846154,0.596153846153846
