"","id","name","terminalName","lastCommWithServer","lat","long","installed","locked","installDate","removalDate","temporary","public","nbBikes","nbEmptyDocks","latestUpdateTime","date","total","percentBikes","percentDocks"
"1","1","20th & Bell St","31000","1402341386072","38.8561","-77.0512","true","false","1316059200000","","false","true",27,23,"1402323650704",2014-06-09 10:20:50,50,0.54,0.46
"2","2","18th & Eads St.","31001","1402341468039","38.85725","-77.05332","true","false","1284989400000","","false","true",13,28,"1402339191200",2014-06-09 14:39:51,41,0.317073170731707,0.682926829268293
"3","3","20th & Crystal Dr","31002","1402341341314","38.8564","-77.0492","true","false","1284464580000","","false","true",29,25,"1402339410529",2014-06-09 14:43:30,54,0.537037037037037,0.462962962962963
"4","4","15th & Crystal Dr","31003","1402341313976","38.86017","-77.049593","true","false","1284464880000","","false","true",24,26,"1402340588824",2014-06-09 15:03:08,50,0.48,0.52
"5","5","Aurora Hills Community Ctr/18th & Hayes St","31004","1402341387112","38.857866","-77.05949","true","false","1284464880000","","false","true",24,26,"1402341385389",2014-06-09 15:16:25,50,0.48,0.52
"6","6","12th & Hayes St /  Pentagon City Metro","31005","1402341477640","38.862303","-77.059936","true","false","1284464940000","","false","true",3,28,"1402336881034",2014-06-09 14:01:21,31,0.0967741935483871,0.903225806451613
"7","7","S Joyce & Army Navy Dr","31006","1402341399917","38.8637","-77.0633","true","false","1284464940000","","false","true",25,25,"1402337499210",2014-06-09 14:11:39,50,0.5,0.5
"8","8","Crystal City Metro / 18th & Bell St","31007","1402341359799","38.8573","-77.0511","true","false","1284465000000","","false","true",25,7,"1402339562329",2014-06-09 14:46:02,32,0.78125,0.21875
"9","9","12th & Army Navy Dr","31008","1402341443352","38.8629","-77.0528","true","false","1284465000000","","false","true",24,26,"1402333218871",2014-06-09 13:00:18,50,0.48,0.52
"10","10","27th & Crystal Dr","31009","1402341437327","38.848441","-77.051516","true","false","1284465060000","","false","true",9,19,"1402340705123",2014-06-09 15:05:05,28,0.321428571428571,0.678571428571429
"11","11","S Glebe & Potomac Ave","31010","1402341375475","38.8426","-77.0502","true","false","1284465120000","","false","true",13,28,"1402339684855",2014-06-09 14:48:04,41,0.317073170731707,0.682926829268293
"12","12","23rd & Crystal Dr","31011","1402341458495","38.8533","-77.0498","true","false","1284465120000","","false","true",3,26,"1402340089113",2014-06-09 14:54:49,29,0.103448275862069,0.896551724137931
"13","13","26th & S Clark St","31012","1402341354036","38.850688","-77.05152","true","false","1284465300000","","false","true",28,19,"1402339817420",2014-06-09 14:50:17,47,0.595744680851064,0.404255319148936
"14","14","19th St & Pennsylvania Ave NW","31100","1402341325141","38.9003","-77.0429","true","false","1284465360000","","false","true",6,2,"1402340841266",2014-06-09 15:07:21,8,0.75,0.25
"15","15","14th & V St NW","31101","1402341540543","38.9176","-77.0321","true","false","1284465420000","","false","true",1,17,"1402340332051",2014-06-09 14:58:52,18,0.0555555555555556,0.944444444444444
"16","16","11th & Kenyon St NW","31102","1402341492223","38.929464","-77.027822","true","false","1286539080000","","false","true",22,17,"1402337595094",2014-06-09 14:13:15,39,0.564102564102564,0.435897435897436
"17","17","16th & Harvard St NW","31103","1402341404690","38.926088","-77.036536","true","false","1284465480000","","false","true",1,21,"1402339713282",2014-06-09 14:48:33,22,0.0454545454545455,0.954545454545455
"18","18","Adams Mill & Columbia Rd NW","31104","1402341335496","38.922925","-77.042581","true","false","1284465540000","","false","true",2,7,"1402341334118",2014-06-09 15:15:34,9,0.222222222222222,0.777777777777778
"19","19","14th & Harvard St NW","31105","1402341347362","38.9268","-77.0322","true","false","1284465540000","","false","true",22,9,"1402340863550",2014-06-09 15:07:43,31,0.709677419354839,0.290322580645161
"20","20","Calvert & Biltmore St NW","31106","1402341473965","38.923203","-77.047637","true","false","1284465600000","","false","true",22,14,"1402340989771",2014-06-09 15:09:49,36,0.611111111111111,0.388888888888889
"21","21","Lamont & Mt Pleasant NW","31107","1402341519758","38.9319","-77.0388","true","false","1284465600000","","false","true",24,8,"1402341519165",2014-06-09 15:18:39,32,0.75,0.25
"22","22","4th & M St SW","31108","1402341553467","38.8767","-77.0178","true","false","1284465660000","","false","true",3,6,"1402341552709",2014-06-09 15:19:12,9,0.333333333333333,0.666666666666667
"23","23","15th & P St NW","31201","1402341359795","38.90985","-77.034438","true","false","1284465660000","","false","true",2,8,"1402338760385",2014-06-09 14:32:40,10,0.2,0.8
"24","24","14th & R St NW","31202","1402341471188","38.912682","-77.031681","true","false","1284465720000","","false","true",28,26,"1402340504799",2014-06-09 15:01:44,54,0.518518518518518,0.481481481481481
"25","25","14th & Rhode Island Ave NW","31203","1402341358179","38.9086","-77.0323","true","false","1284465780000","","false","true",1,14,"1402336698159",2014-06-09 13:58:18,15,0.0666666666666667,0.933333333333333
"26","26","20th & E St NW","31204","1402341448993","38.8963","-77.045","true","false","1284465840000","","false","true",28,25,"1402340723401",2014-06-09 15:05:23,53,0.528301886792453,0.471698113207547
"27","27","21st & I St NW","31205","1402341416871","38.9008","-77.047","true","false","1283861040000","","false","true",20,27,"1402341416167",2014-06-09 15:16:56,47,0.425531914893617,0.574468085106383
"28","28","Georgia & New Hampshire Ave NW","31400","1402341445698","38.936043","-77.024649","true","false","1284465900000","","false","true",24,4,"1402341203795",2014-06-09 15:13:23,28,0.857142857142857,0.142857142857143
"29","29","14th St & Spring Rd NW","31401","1402341469899","38.9375","-77.0328","true","false","1284465960000","","false","true",25,25,"1402338952591",2014-06-09 14:35:52,50,0.5,0.5
"30","30","John McCormack Dr & Michigan Ave NE","31502","1402341441356","38.9346","-76.9955","true","false","1284465960000","","false","true",27,23,"1402333061737",2014-06-09 12:57:41,50,0.54,0.46
"31","31","5th & K St NW","31600","1402341501042","38.90304","-77.019027","true","false","1284466020000","","false","true",13,10,"1402341018009",2014-06-09 15:10:18,23,0.565217391304348,0.434782608695652
"32","32","19th & East Capitol St SE","31601","1402341412628","38.8896","-76.9769","true","false","1284466020000","","false","true",1,8,"1402340929250",2014-06-09 15:08:49,9,0.111111111111111,0.888888888888889
"33","33","Park Rd & Holmead Pl NW","31602","1402341342854","38.9308","-77.0315","true","false","1284466080000","","false","true",2,11,"1402340859688",2014-06-09 15:07:39,13,0.153846153846154,0.846153846153846
"34","34","Good Hope & Naylor Rd SE","31700","1402341409497","38.8601","-76.9672","true","false","1284466140000","","false","true",26,24,"1402325784238",2014-06-09 10:56:24,50,0.52,0.48
"35","35","Connecticut Ave & Newark St NW / Cleveland Park","31305","1402341435435","38.934267","-77.057979","true","false","1289241840000","","false","true",25,25,"1402340951323",2014-06-09 15:09:11,50,0.5,0.5
"36","36","Randle Circle & Minnesota Ave SE","31702","1402341475847","38.878","-76.9607","true","false","1284466200000","","false","true",25,25,"1402271275360",2014-06-08 19:47:55,50,0.5,0.5
"37","37","Minnesota Ave Metro/DOES","31703","1402341399576","38.897063","-76.947446","true","false","1284466200000","","false","true",13,28,"1402335250908",2014-06-09 13:34:10,41,0.317073170731707,0.682926829268293
"38","38","Nannie Helen Burroughs & Minnesota Ave NE","31704","1402341467543","38.901385","-76.941877","true","false","1386766320000","1298396940000","false","true",27,23,"1402261373084",2014-06-08 17:02:53,50,0.54,0.46
"39","39","Anacostia Metro","31801","1402341448648","38.862669","-76.994637","true","false","1284466260000","","false","true",27,23,"1402340482816",2014-06-09 15:01:22,50,0.54,0.46
"40","40","Good Hope Rd & MLK Ave SE","31802","1402341419875","38.867373","-76.988039","true","false","1305288720000","","false","true",26,24,"1402340211615",2014-06-09 14:56:51,50,0.52,0.48
"41","41","19th & E Street NW","31206","1402341395345","38.8952","-77.0436","true","false","1284545040000","","false","true",3,2,"1402341153156",2014-06-09 15:12:33,5,0.6,0.4
"42","42","4th St & Rhode Island Ave NE","31500","1402341316805","38.919488","-77.000624","true","false","1289970000000","","false","true",22,27,"1402340592397",2014-06-09 15:03:12,49,0.448979591836735,0.551020408163265
"43","43","10th & U St NW","31111","1402341352623","38.9172","-77.0259","true","false","1285822380000","","false","true",2,6,"1402341352196",2014-06-09 15:15:52,8,0.25,0.75
"44","44","Georgia Ave and Fairmont St NW","31207","1402341389659","38.9249","-77.0222","true","false","1285041600000","","false","true",2,3,"1402338295921",2014-06-09 14:24:55,5,0.4,0.6
"45","45","1st & N St  SE","31209","1402341382545","38.8743","-77.0057","true","false","1285041600000","","false","true",24,22,"1402332440606",2014-06-09 12:47:20,46,0.521739130434783,0.478260869565217
"46","46","20th St & Florida Ave NW","31110","1402341332389","38.9154","-77.0446","true","false","1285217520000","","false","true",26,28,"1402341330529",2014-06-09 15:15:30,54,0.481481481481481,0.518518518518518
"47","47","7th & T St NW","31109","1402341453026","38.9155","-77.0222","true","false","1285735680000","","false","true",24,4,"1402340969037",2014-06-09 15:09:29,28,0.857142857142857,0.142857142857143
"48","48","23rd & Eads St","31013","1402341409353","38.853613","-77.053535","true","false","1287562620000","","false","true",24,26,"1402336799479",2014-06-09 13:59:59,50,0.48,0.52
"49","49","M St & New Jersey Ave SE","31208","1402341372013","38.8763","-77.0037","true","false","1285041600000","","false","true",3,26,"1402339922638",2014-06-09 14:52:02,29,0.103448275862069,0.896551724137931
"50","51","Massachusetts Ave & Dupont Circle NW","31200","1402341494603","38.9101","-77.0444","true","false","1284523200000","","false","true",8,20,"1402341252744",2014-06-09 15:14:12,28,0.285714285714286,0.714285714285714
